Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName,EventDate,Round,FinishPosition,Points
0 days 01:15:16.126000,NOR,4,74.36,12.0,1.0,,,19.215,38.187,16.958,0 days 01:14:21.088000,0 days 01:14:59.275000,0 days 01:15:16.233000,,247.0,304.0,,False,MEDIUM,12.0,True,McLaren,0 days 01:14:01.766000,2025-11-09 17:20:21.365,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:16:30.757000,NOR,4,74.631,13.0,1.0,,,19.322,38.274,17.035,0 days 01:15:35.555000,0 days 01:16:13.829000,0 days 01:16:30.864000,307.0,251.0,305.0,295.0,False,MEDIUM,13.0,True,McLaren,0 days 01:15:16.126000,2025-11-09 17:21:35.725,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:17:45.497000,NOR,4,74.74,14.0,1.0,,,19.251,38.355,17.134,0 days 01:16:50.115000,0 days 01:17:28.470000,0 days 01:17:45.604000,308.0,250.0,306.0,297.0,False,MEDIUM,14.0,True,McLaren,0 days 01:16:30.757000,2025-11-09 17:22:50.356,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:19:00.069000,NOR,4,74.572,15.0,1.0,,,19.236,38.247,17.089,0 days 01:18:04.840000,0 days 01:18:43.087000,0 days 01:19:00.176000,,253.0,306.0,296.0,False,MEDIUM,15.0,True,McLaren,0 days 01:17:45.497000,2025-11-09 17:24:05.096,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:20:14.900000,NOR,4,74.831,16.0,1.0,,,19.278,38.414,17.139,0 days 01:19:19.454000,0 days 01:19:57.868000,0 days 01:20:15.007000,,249.0,305.0,294.0,False,MEDIUM,16.0,True,McLaren,0 days 01:19:00.069000,2025-11-09 17:25:19.668,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:21:29.671000,NOR,4,74.771,17.0,1.0,,,19.279,38.315,17.177,0 days 01:20:34.286000,0 days 01:21:12.601000,0 days 01:21:29.778000,,251.0,304.0,296.0,False,MEDIUM,17.0,True,McLaren,0 days 01:20:14.900000,2025-11-09 17:26:34.499,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:22:44.444000,NOR,4,74.773,18.0,1.0,,,19.25,38.317,17.206,0 days 01:21:49.028000,0 days 01:22:27.345000,0 days 01:22:44.551000,,254.0,304.0,293.0,False,MEDIUM,18.0,True,McLaren,0 days 01:21:29.671000,2025-11-09 17:27:49.270,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:23:59.251000,NOR,4,74.807,19.0,1.0,,,19.317,38.271,17.219,0 days 01:23:03.868000,0 days 01:23:42.139000,0 days 01:23:59.358000,309.0,252.0,304.0,,False,MEDIUM,19.0,True,McLaren,0 days 01:22:44.444000,2025-11-09 17:29:04.043,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:25:14.150000,NOR,4,74.899,20.0,1.0,,,19.216,38.495,17.188,0 days 01:24:18.574000,0 days 01:24:57.069000,0 days 01:25:14.257000,,255.0,306.0,299.0,False,MEDIUM,20.0,True,McLaren,0 days 01:23:59.251000,2025-11-09 17:30:18.850,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:26:28.792000,NOR,4,74.642,21.0,1.0,,,19.126,38.383,17.133,0 days 01:25:33.383000,0 days 01:26:11.766000,0 days 01:26:28.899000,,256.0,307.0,295.0,False,MEDIUM,21.0,True,McLaren,0 days 01:25:14.150000,2025-11-09 17:31:33.749,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:27:43.534000,NOR,4,74.742,22.0,1.0,,,19.14,38.435,17.167,0 days 01:26:48.039000,0 days 01:27:26.474000,0 days 01:27:43.641000,,254.0,306.0,,False,MEDIUM,22.0,True,McLaren,0 days 01:26:28.792000,2025-11-09 17:32:48.391,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:28:58.384000,NOR,4,74.85,23.0,1.0,,,19.213,38.456,17.181,0 days 01:28:02.854000,0 days 01:28:41.310000,0 days 01:28:58.491000,,255.0,306.0,297.0,False,MEDIUM,23.0,True,McLaren,0 days 01:27:43.534000,2025-11-09 17:34:03.133,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:30:13.143000,NOR,4,74.759,24.0,1.0,,,19.132,38.458,17.169,0 days 01:29:17.623000,0 days 01:29:56.081000,0 days 01:30:13.250000,310.0,254.0,305.0,302.0,False,MEDIUM,24.0,True,McLaren,0 days 01:28:58.384000,2025-11-09 17:35:17.983,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:31:28.120000,NOR,4,74.977,25.0,1.0,,,19.213,38.527,17.237,0 days 01:30:32.463000,0 days 01:31:10.990000,0 days 01:31:28.227000,309.0,254.0,306.0,297.0,False,MEDIUM,25.0,True,McLaren,0 days 01:30:13.143000,2025-11-09 17:36:32.742,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:32:43.151000,NOR,4,75.031,26.0,1.0,,,19.312,38.468,17.251,0 days 01:31:47.539000,0 days 01:32:26.007000,0 days 01:32:43.258000,,256.0,306.0,295.0,False,MEDIUM,26.0,True,McLaren,0 days 01:31:28.120000,2025-11-09 17:37:47.719,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:33:57.952000,NOR,4,74.801,27.0,1.0,,,19.209,38.398,17.194,0 days 01:33:02.467000,0 days 01:33:40.865000,0 days 01:33:58.059000,,257.0,306.0,298.0,False,MEDIUM,27.0,True,McLaren,0 days 01:32:43.151000,2025-11-09 17:39:02.750,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:35:12.839000,NOR,4,74.887,28.0,1.0,,,19.181,38.467,17.239,0 days 01:34:17.240000,0 days 01:34:55.707000,0 days 01:35:12.946000,,254.0,306.0,297.0,False,MEDIUM,28.0,True,McLaren,0 days 01:33:57.952000,2025-11-09 17:40:17.551,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:36:27.524000,NOR,4,74.685,29.0,1.0,,,19.185,38.259,17.241,0 days 01:35:32.131000,0 days 01:36:10.390000,0 days 01:36:27.631000,,256.0,307.0,298.0,False,MEDIUM,29.0,True,McLaren,0 days 01:35:12.839000,2025-11-09 17:41:32.438,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:37:46.244000,NOR,4,78.72,30.0,1.0,,0 days 01:37:43.414000,19.145,38.464,21.111,0 days 01:36:46.776000,0 days 01:37:25.240000,0 days 01:37:46.351000,310.0,257.0,,299.0,False,MEDIUM,30.0,True,McLaren,0 days 01:36:27.524000,2025-11-09 17:42:47.123,1,1.0,False,,False,False,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:39:19.120000,NOR,4,92.876,31.0,2.0,0 days 01:38:06.868000,,37.743,38.344,16.789,0 days 01:38:24.094000,0 days 01:39:02.438000,0 days 01:39:19.227000,300.0,240.0,310.0,,False,SOFT,4.0,False,McLaren,0 days 01:37:46.244000,2025-11-09 17:44:05.843,1,4.0,False,,False,False,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:40:33.353000,NOR,4,74.233,32.0,2.0,,,19.086,38.333,16.814,0 days 01:39:38.313000,0 days 01:40:16.646000,0 days 01:40:33.460000,310.0,249.0,323.0,290.0,False,SOFT,5.0,False,McLaren,0 days 01:39:19.120000,2025-11-09 17:45:38.719,1,3.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:41:47.540000,NOR,4,74.187,33.0,2.0,,,18.974,38.31,16.903,0 days 01:40:52.434000,0 days 01:41:30.744000,0 days 01:41:47.647000,309.0,248.0,307.0,320.0,False,SOFT,6.0,False,McLaren,0 days 01:40:33.353000,2025-11-09 17:46:52.952,1,3.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:43:01.757000,NOR,4,74.217,34.0,2.0,,,18.971,38.151,17.095,0 days 01:42:06.618000,0 days 01:42:44.769000,0 days 01:43:01.864000,310.0,251.0,306.0,293.0,False,SOFT,7.0,False,McLaren,0 days 01:41:47.540000,2025-11-09 17:48:07.139,1,2.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:44:15.904000,NOR,4,74.147,35.0,2.0,,,19.039,38.135,16.973,0 days 01:43:20.903000,0 days 01:43:59.038000,0 days 01:44:16.011000,309.0,247.0,307.0,,False,SOFT,8.0,False,McLaren,0 days 01:43:01.757000,2025-11-09 17:49:21.356,1,2.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:45:29.872000,NOR,4,73.968,36.0,2.0,,,19.062,37.888,17.018,0 days 01:44:35.073000,0 days 01:45:12.961000,0 days 01:45:29.979000,310.0,252.0,306.0,294.0,False,SOFT,9.0,False,McLaren,0 days 01:44:15.904000,2025-11-09 17:50:35.503,1,2.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:46:44.059000,NOR,4,74.187,37.0,2.0,,,19.192,38.012,16.983,0 days 01:45:49.171000,0 days 01:46:27.183000,0 days 01:46:44.166000,,253.0,306.0,292.0,False,SOFT,10.0,False,McLaren,0 days 01:45:29.872000,2025-11-09 17:51:49.471,1,2.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:47:58.334000,NOR,4,74.275,38.0,2.0,,,19.055,38.216,17.004,0 days 01:47:03.221000,0 days 01:47:41.437000,0 days 01:47:58.441000,309.0,254.0,307.0,295.0,False,SOFT,11.0,False,McLaren,0 days 01:46:44.059000,2025-11-09 17:53:03.658,1,2.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:49:12.638000,NOR,4,74.304,39.0,2.0,,,19.017,38.243,17.044,0 days 01:48:17.458000,0 days 01:48:55.701000,0 days 01:49:12.745000,,253.0,305.0,,False,SOFT,12.0,False,McLaren,0 days 01:47:58.334000,2025-11-09 17:54:17.933,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:50:26.993000,NOR,4,74.355,40.0,2.0,,,19.011,38.279,17.065,0 days 01:49:31.756000,0 days 01:50:10.035000,0 days 01:50:27.100000,,254.0,306.0,,False,SOFT,13.0,False,McLaren,0 days 01:49:12.638000,2025-11-09 17:55:32.237,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:51:41.488000,NOR,4,74.495,41.0,2.0,,,19.162,38.231,17.102,0 days 01:50:46.262000,0 days 01:51:24.493000,0 days 01:51:41.595000,310.0,253.0,305.0,296.0,False,SOFT,14.0,False,McLaren,0 days 01:50:26.993000,2025-11-09 17:56:46.592,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:52:55.981000,NOR,4,74.493,42.0,2.0,,,19.16,38.24,17.093,0 days 01:52:00.755000,0 days 01:52:38.995000,0 days 01:52:56.088000,309.0,252.0,306.0,300.0,False,SOFT,15.0,False,McLaren,0 days 01:51:41.488000,2025-11-09 17:58:01.087,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:54:10.415000,NOR,4,74.434,43.0,2.0,,,19.045,38.214,17.175,0 days 01:53:15.133000,0 days 01:53:53.347000,0 days 01:54:10.522000,310.0,254.0,306.0,297.0,False,SOFT,16.0,False,McLaren,0 days 01:52:55.981000,2025-11-09 17:59:15.580,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:55:24.786000,NOR,4,74.371,44.0,2.0,,,19.165,38.096,17.11,0 days 01:54:29.687000,0 days 01:55:07.783000,0 days 01:55:24.893000,,251.0,305.0,295.0,False,SOFT,17.0,False,McLaren,0 days 01:54:10.415000,2025-11-09 18:00:30.014,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:56:39.217000,NOR,4,74.431,45.0,2.0,,,19.107,38.247,17.077,0 days 01:55:44,0 days 01:56:22.247000,0 days 01:56:39.324000,,256.0,307.0,296.0,False,SOFT,18.0,False,McLaren,0 days 01:55:24.786000,2025-11-09 18:01:44.385,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:57:53.669000,NOR,4,74.452,46.0,2.0,,,19.068,38.313,17.071,0 days 01:56:58.392000,0 days 01:57:36.705000,0 days 01:57:53.776000,311.0,254.0,307.0,299.0,False,SOFT,19.0,False,McLaren,0 days 01:56:39.217000,2025-11-09 18:02:58.816,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 01:59:08.179000,NOR,4,74.51,47.0,2.0,,,19.056,38.356,17.098,0 days 01:58:12.832000,0 days 01:58:51.188000,0 days 01:59:08.286000,,255.0,307.0,297.0,False,SOFT,20.0,False,McLaren,0 days 01:57:53.669000,2025-11-09 18:04:13.268,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:00:22.565000,NOR,4,74.386,48.0,2.0,,,19.165,38.15,17.071,0 days 01:59:27.451000,0 days 02:00:05.601000,0 days 02:00:22.672000,,258.0,307.0,298.0,False,SOFT,21.0,False,McLaren,0 days 01:59:08.179000,2025-11-09 18:05:27.778,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:01:36.944000,NOR,4,74.379,49.0,2.0,,,19.041,38.169,17.169,0 days 02:00:41.713000,0 days 02:01:19.882000,0 days 02:01:37.051000,,259.0,306.0,,False,SOFT,22.0,False,McLaren,0 days 02:00:22.565000,2025-11-09 18:06:42.164,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:02:54.907000,NOR,4,77.963,50.0,2.0,,0 days 02:02:52.114000,18.936,38.103,20.924,0 days 02:01:55.987000,0 days 02:02:34.090000,0 days 02:02:55.014000,,259.0,,,False,SOFT,23.0,False,McLaren,0 days 02:01:36.944000,2025-11-09 18:07:56.543,1,1.0,False,,False,False,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:04:27.288000,NOR,4,92.381,51.0,3.0,0 days 02:03:15.362000,,37.35,38.256,16.775,0 days 02:03:32.364000,0 days 02:04:10.620000,0 days 02:04:27.395000,301.0,250.0,308.0,,False,MEDIUM,10.0,False,McLaren,0 days 02:02:54.907000,2025-11-09 18:09:14.506,1,3.0,False,,False,False,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:05:40.920000,NOR,4,73.632,52.0,3.0,,,18.911,37.914,16.807,0 days 02:04:46.306000,0 days 02:05:24.220000,0 days 02:05:41.027000,311.0,250.0,306.0,301.0,False,MEDIUM,11.0,False,McLaren,0 days 02:04:27.288000,2025-11-09 18:10:46.887,1,2.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:06:54.531000,NOR,4,73.611,53.0,3.0,,,18.852,37.936,16.823,0 days 02:05:59.879000,0 days 02:06:37.815000,0 days 02:06:54.638000,,254.0,308.0,299.0,False,MEDIUM,12.0,False,McLaren,0 days 02:05:40.920000,2025-11-09 18:12:00.519,1,2.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:08:08.002000,NOR,4,73.471,54.0,3.0,,,18.829,37.802,16.84,0 days 02:07:13.467000,0 days 02:07:51.269000,0 days 02:08:08.109000,312.0,253.0,307.0,296.0,True,MEDIUM,13.0,False,McLaren,0 days 02:06:54.531000,2025-11-09 18:13:14.130,1,2.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:09:21.810000,NOR,4,73.808,55.0,3.0,,,18.95,37.898,16.96,0 days 02:08:27.059000,0 days 02:09:04.957000,0 days 02:09:21.917000,311.0,252.0,307.0,299.0,False,MEDIUM,14.0,False,McLaren,0 days 02:08:08.002000,2025-11-09 18:14:27.601,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:10:35.181000,NOR,4,73.371,56.0,3.0,,,18.833,37.71,16.828,0 days 02:09:40.750000,0 days 02:10:18.460000,0 days 02:10:35.288000,312.0,256.0,308.0,300.0,True,MEDIUM,15.0,False,McLaren,0 days 02:09:21.810000,2025-11-09 18:15:41.409,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:11:48.537000,NOR,4,73.356,57.0,3.0,,,18.762,37.691,16.903,0 days 02:10:54.050000,0 days 02:11:31.741000,0 days 02:11:48.644000,311.0,257.0,309.0,301.0,True,MEDIUM,16.0,False,McLaren,0 days 02:10:35.181000,2025-11-09 18:16:54.780,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:13:01.887000,NOR,4,73.35,58.0,3.0,,,18.789,37.652,16.909,0 days 02:12:07.433000,0 days 02:12:45.085000,0 days 02:13:01.994000,310.0,258.0,308.0,302.0,True,MEDIUM,17.0,False,McLaren,0 days 02:11:48.537000,2025-11-09 18:18:08.136,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:14:15.483000,NOR,4,73.596,59.0,3.0,,,18.9,37.758,16.938,0 days 02:13:20.894000,0 days 02:13:58.652000,0 days 02:14:15.590000,311.0,255.0,306.0,,False,MEDIUM,18.0,False,McLaren,0 days 02:13:01.887000,2025-11-09 18:19:21.486,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:15:29.009000,NOR,4,73.526,60.0,3.0,,,19.013,37.605,16.908,0 days 02:14:34.603000,0 days 02:15:12.208000,0 days 02:15:29.116000,312.0,258.0,307.0,300.0,False,MEDIUM,19.0,False,McLaren,0 days 02:14:15.483000,2025-11-09 18:20:35.082,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:16:42.456000,NOR,4,73.447,61.0,3.0,,,18.844,37.662,16.941,0 days 02:15:47.960000,0 days 02:16:25.622000,0 days 02:16:42.563000,311.0,258.0,307.0,305.0,False,MEDIUM,20.0,False,McLaren,0 days 02:15:29.009000,2025-11-09 18:21:48.608,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:17:56.145000,NOR,4,73.689,62.0,3.0,,,18.866,37.886,16.937,0 days 02:17:01.429000,0 days 02:17:39.315000,0 days 02:17:56.252000,,258.0,307.0,299.0,False,MEDIUM,21.0,False,McLaren,0 days 02:16:42.456000,2025-11-09 18:23:02.055,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:19:09.356000,NOR,4,73.211,63.0,3.0,,,18.929,37.369,16.913,0 days 02:18:15.181000,0 days 02:18:52.550000,0 days 02:19:09.463000,310.0,259.0,308.0,301.0,True,MEDIUM,22.0,False,McLaren,0 days 02:17:56.145000,2025-11-09 18:24:15.744,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:20:22.533000,NOR,4,73.177,64.0,3.0,,,18.889,37.444,16.844,0 days 02:19:28.352000,0 days 02:20:05.796000,0 days 02:20:22.640000,312.0,260.0,307.0,302.0,True,MEDIUM,23.0,False,McLaren,0 days 02:19:09.356000,2025-11-09 18:25:28.955,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:21:35.879000,NOR,4,73.346,65.0,3.0,,,18.781,37.646,16.919,0 days 02:20:41.421000,0 days 02:21:19.067000,0 days 02:21:35.986000,311.0,259.0,307.0,304.0,False,MEDIUM,24.0,False,McLaren,0 days 02:20:22.533000,2025-11-09 18:26:42.132,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:22:48.919000,NOR,4,73.04,66.0,3.0,,,18.72,37.463,16.857,0 days 02:21:54.706000,0 days 02:22:32.169000,0 days 02:22:49.026000,,261.0,308.0,305.0,True,MEDIUM,25.0,False,McLaren,0 days 02:21:35.879000,2025-11-09 18:27:55.478,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:24:02.556000,NOR,4,73.637,67.0,3.0,,,18.865,37.867,16.905,0 days 02:23:07.891000,0 days 02:23:45.758000,0 days 02:24:02.663000,313.0,259.0,309.0,301.0,False,MEDIUM,26.0,False,McLaren,0 days 02:22:48.919000,2025-11-09 18:29:08.518,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:25:15.967000,NOR,4,73.411,68.0,3.0,,,18.81,37.667,16.934,0 days 02:24:21.473000,0 days 02:24:59.140000,0 days 02:25:16.074000,,261.0,308.0,304.0,False,MEDIUM,27.0,False,McLaren,0 days 02:24:02.556000,2025-11-09 18:30:22.155,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:26:29.264000,NOR,4,73.297,69.0,3.0,,,18.795,37.608,16.894,0 days 02:25:34.869000,0 days 02:26:12.477000,0 days 02:26:29.371000,312.0,260.0,308.0,307.0,False,MEDIUM,28.0,False,McLaren,0 days 02:25:15.967000,2025-11-09 18:31:35.566,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:27:42.831000,NOR,4,73.567,70.0,3.0,,,18.808,37.813,16.946,0 days 02:26:48.179000,0 days 02:27:25.992000,0 days 02:27:42.938000,313.0,260.0,309.0,308.0,False,MEDIUM,29.0,False,McLaren,0 days 02:26:29.264000,2025-11-09 18:32:48.863,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 02:28:56.268000,NOR,4,73.437,71.0,3.0,,,18.766,37.739,16.932,0 days 02:28:01.704000,0 days 02:28:39.443000,0 days 02:28:56.375000,,261.0,283.0,309.0,False,MEDIUM,30.0,False,McLaren,0 days 02:27:42.831000,2025-11-09 18:34:02.430,1,1.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,1.0,25.0
0 days 00:59:26.062000,NOR,4,104.165,1.0,1.0,,,,33.447,37.26,,0 days 00:58:48.981000,0 days 00:59:26.162000,171.0,,292.0,303.0,False,MEDIUM,1.0,True,McLaren,0 days 00:57:41.627000,2025-11-23 04:04:08.478,12,3.0,False,,False,False,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:01:16.118000,NOR,4,110.056,2.0,1.0,,,29.185,32.908,47.963,0 days 00:59:55.249000,0 days 01:00:28.157000,0 days 01:01:16.120000,177.0,,206.0,97.0,True,MEDIUM,2.0,True,McLaren,0 days 00:59:26.062000,2025-11-23 04:05:52.913,126,3.0,False,,False,False,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:03:28.835000,NOR,4,132.717,3.0,1.0,,,39.015,44.243,49.459,0 days 01:01:55.135000,0 days 01:02:39.378000,0 days 01:03:28.837000,169.0,,169.0,236.0,False,MEDIUM,3.0,True,McLaren,0 days 01:01:16.118000,2025-11-23 04:07:42.969,67,3.0,False,,False,False,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:05:09.408000,NOR,4,100.573,4.0,1.0,,,31.256,32.56,36.757,0 days 01:04:00.093000,0 days 01:04:32.653000,0 days 01:05:09.410000,176.0,,309.0,312.0,True,MEDIUM,4.0,True,McLaren,0 days 01:03:28.835000,2025-11-23 04:09:55.686,71,3.0,False,,False,False,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:06:46.899000,NOR,4,97.491,5.0,1.0,,,28.092,32.641,36.758,0 days 01:05:37.502000,0 days 01:06:10.143000,0 days 01:06:46.901000,177.0,,320.0,322.0,True,MEDIUM,5.0,True,McLaren,0 days 01:05:09.408000,2025-11-23 04:11:36.259,1,3.0,False,,False,True,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:08:23.864000,NOR,4,96.965,6.0,1.0,,,27.747,32.505,36.713,0 days 01:07:14.648000,0 days 01:07:47.153000,0 days 01:08:23.866000,180.0,,314.0,314.0,True,MEDIUM,6.0,True,McLaren,0 days 01:06:46.899000,2025-11-23 04:13:13.750,1,3.0,False,,False,True,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:10:00.641000,NOR,4,96.777,7.0,1.0,,,27.675,32.459,36.643,0 days 01:08:51.541000,0 days 01:09:24,0 days 01:10:00.643000,179.0,,317.0,319.0,True,MEDIUM,7.0,True,McLaren,0 days 01:08:23.864000,2025-11-23 04:14:50.715,1,3.0,False,,False,True,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:11:37.607000,NOR,4,96.966,8.0,1.0,,,27.738,32.503,36.725,0 days 01:10:28.381000,0 days 01:11:00.884000,0 days 01:11:37.609000,181.0,,306.0,316.0,False,MEDIUM,8.0,True,McLaren,0 days 01:10:00.641000,2025-11-23 04:16:27.492,1,3.0,False,,False,True,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:13:14.463000,NOR,4,96.856,9.0,1.0,,,27.59,32.647,36.619,0 days 01:12:05.199000,0 days 01:12:37.846000,0 days 01:13:14.465000,180.0,,306.0,325.0,False,MEDIUM,9.0,True,McLaren,0 days 01:11:37.607000,2025-11-23 04:18:04.458,1,3.0,False,,False,True,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:14:50.902000,NOR,4,96.439,10.0,1.0,,,27.564,32.357,36.518,0 days 01:13:42.029000,0 days 01:14:14.386000,0 days 01:14:50.904000,179.0,,310.0,318.0,True,MEDIUM,10.0,True,McLaren,0 days 01:13:14.463000,2025-11-23 04:19:41.314,1,3.0,False,,False,True,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:16:27.247000,NOR,4,96.345,11.0,1.0,,,27.65,32.167,36.528,0 days 01:15:18.554000,0 days 01:15:50.721000,0 days 01:16:27.249000,181.0,,312.0,323.0,True,MEDIUM,11.0,True,McLaren,0 days 01:14:50.902000,2025-11-23 04:21:17.753,1,3.0,False,,False,True,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:18:03.511000,NOR,4,96.264,12.0,1.0,,,27.51,32.361,36.393,0 days 01:16:54.759000,0 days 01:17:27.120000,0 days 01:18:03.513000,180.0,,311.0,324.0,True,MEDIUM,12.0,True,McLaren,0 days 01:16:27.247000,2025-11-23 04:22:54.098,1,3.0,False,,False,True,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
0 days 01:19:39.809000,NOR,4,96.298,13.0,1.0,,,27.481,32.272,36.545,0 days 01:18:30.994000,0 days 01:19:03.266000,0 days 01:19:39.811000,181.0,,304.0,321.0,False,MEDIUM,13.0,True,McLaren,0 days 01:18:03.511000,2025-11-23 04:24:30.362,1,3.0,False,,False,True,Las Vegas Grand Prix,2025-11-22,22,19.0,0.0
