Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName,EventDate,Round,FinishPosition,Points
0 days 01:43:19.622000,VER,1,80.271,34.0,2.0,,,25.521,27.984,26.766,0 days 01:42:24.890000,0 days 01:42:52.874000,0 days 01:43:19.640000,220.0,260.0,273.0,286.0,True,HARD,5.0,True,Red Bull Racing,0 days 01:41:59.351000,2025-05-18 13:49:33.266,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:44:39.742000,VER,1,80.12,35.0,2.0,,,25.587,27.802,26.731,0 days 01:43:45.227000,0 days 01:44:13.029000,0 days 01:44:39.760000,221.0,261.0,274.0,289.0,True,HARD,6.0,True,Red Bull Racing,0 days 01:43:19.622000,2025-05-18 13:50:53.537,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:45:59.702000,VER,1,79.96,36.0,2.0,,,25.489,27.847,26.624,0 days 01:45:05.249000,0 days 01:45:33.096000,0 days 01:45:59.720000,223.0,260.0,275.0,290.0,True,HARD,7.0,True,Red Bull Racing,0 days 01:44:39.742000,2025-05-18 13:52:13.657,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:47:19.408000,VER,1,79.706,37.0,2.0,,,25.242,27.812,26.652,0 days 01:46:24.962000,0 days 01:46:52.774000,0 days 01:47:19.426000,,259.0,276.0,290.0,True,HARD,8.0,True,Red Bull Racing,0 days 01:45:59.702000,2025-05-18 13:53:33.617,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:48:39.196000,VER,1,79.788,38.0,2.0,,,25.297,27.828,26.663,0 days 01:47:44.723000,0 days 01:48:12.551000,0 days 01:48:39.214000,,259.0,277.0,289.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:47:19.408000,2025-05-18 13:54:53.323,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:49:58.951000,VER,1,79.755,39.0,2.0,,,25.354,27.708,26.693,0 days 01:49:04.568000,0 days 01:49:32.276000,0 days 01:49:58.969000,220.0,261.0,277.0,288.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:48:39.196000,2025-05-18 13:56:13.111,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:51:18.604000,VER,1,79.653,40.0,2.0,,,25.292,27.749,26.612,0 days 01:50:24.261000,0 days 01:50:52.010000,0 days 01:51:18.622000,225.0,261.0,277.0,290.0,True,HARD,11.0,True,Red Bull Racing,0 days 01:49:58.951000,2025-05-18 13:57:32.866,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:52:38.243000,VER,1,79.639,41.0,2.0,,,25.233,27.738,26.668,0 days 01:51:43.855000,0 days 01:52:11.593000,0 days 01:52:38.261000,221.0,261.0,276.0,290.0,True,HARD,12.0,True,Red Bull Racing,0 days 01:51:18.604000,2025-05-18 13:58:52.519,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:53:57.756000,VER,1,79.513,42.0,2.0,,,25.071,27.788,26.654,0 days 01:53:03.332000,0 days 01:53:31.120000,0 days 01:53:57.774000,225.0,260.0,278.0,290.0,True,HARD,13.0,True,Red Bull Racing,0 days 01:52:38.243000,2025-05-18 14:00:12.158,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:55:17.309000,VER,1,79.553,43.0,2.0,,,25.174,27.726,26.653,0 days 01:54:22.948000,0 days 01:54:50.674000,0 days 01:55:17.327000,223.0,261.0,278.0,290.0,False,HARD,14.0,True,Red Bull Racing,0 days 01:53:57.756000,2025-05-18 14:01:31.671,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:56:37.099000,VER,1,79.79,44.0,2.0,,,25.27,27.684,26.836,0 days 01:55:42.597000,0 days 01:56:10.281000,0 days 01:56:37.117000,219.0,260.0,278.0,300.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:55:17.309000,2025-05-18 14:02:51.224,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:57:57.266000,VER,1,80.167,45.0,2.0,,,25.221,27.927,27.019,0 days 01:57:02.338000,0 days 01:57:30.265000,0 days 01:57:57.284000,222.0,261.0,277.0,300.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:56:37.099000,2025-05-18 14:04:11.014,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 01:59:32.243000,VER,1,94.977,46.0,2.0,,0 days 01:59:27.753000,25.373,28.503,41.101,0 days 01:58:22.657000,0 days 01:58:51.160000,0 days 01:59:32.261000,219.0,260.0,,237.0,False,HARD,17.0,True,Red Bull Racing,0 days 01:57:57.266000,2025-05-18 14:05:31.181,124,1.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:01:47.247000,VER,1,135.004,47.0,3.0,0 days 01:59:57.537000,,55.088,40.321,39.595,0 days 02:00:27.349000,0 days 02:01:07.670000,0 days 02:01:47.265000,207.0,171.0,195.0,205.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:59:32.243000,2025-05-18 14:07:06.158,4,1.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:03:59.796000,VER,1,132.549,48.0,3.0,,,47.192,46.749,38.608,0 days 02:02:34.457000,0 days 02:03:21.206000,0 days 02:03:59.814000,158.0,205.0,170.0,213.0,False,HARD,2.0,True,Red Bull Racing,0 days 02:01:47.247000,2025-05-18 14:09:21.162,4,1.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:06:05.228000,VER,1,125.432,49.0,3.0,,,39.99,46.541,38.901,0 days 02:04:39.804000,0 days 02:05:26.345000,0 days 02:06:05.246000,142.0,235.0,205.0,187.0,False,HARD,3.0,True,Red Bull Racing,0 days 02:03:59.796000,2025-05-18 14:11:33.711,4,1.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:08:15.434000,VER,1,130.206,50.0,3.0,,,39.28,48.687,42.239,0 days 02:06:44.526000,0 days 02:07:33.213000,0 days 02:08:15.452000,173.0,156.0,161.0,210.0,False,HARD,4.0,True,Red Bull Racing,0 days 02:06:05.228000,2025-05-18 14:13:39.143,4,1.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:10:17.677000,VER,1,122.243,51.0,3.0,,,40.562,43.049,38.632,0 days 02:08:56.014000,0 days 02:09:39.063000,0 days 02:10:17.695000,168.0,203.0,228.0,198.0,False,HARD,5.0,True,Red Bull Racing,0 days 02:08:15.434000,2025-05-18 14:15:49.349,4,1.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:12:17.970000,VER,1,120.293,52.0,3.0,,,39.315,42.014,38.964,0 days 02:10:57.010000,0 days 02:11:39.024000,0 days 02:12:17.988000,151.0,216.0,202.0,166.0,False,HARD,6.0,True,Red Bull Racing,0 days 02:10:17.677000,2025-05-18 14:17:51.592,4,1.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:14:29.357000,VER,1,131.387,53.0,3.0,,,37.998,41.551,51.838,0 days 02:12:55.986000,0 days 02:13:37.537000,0 days 02:14:29.375000,160.0,212.0,277.0,91.0,False,HARD,7.0,True,Red Bull Racing,0 days 02:12:17.970000,2025-05-18 14:19:51.885,41,1.0,False,,False,False,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:15:47.968000,VER,1,78.611,54.0,3.0,,,25.076,27.305,26.23,0 days 02:14:54.451000,0 days 02:15:21.756000,0 days 02:15:47.986000,227.0,260.0,276.0,286.0,True,HARD,8.0,True,Red Bull Racing,0 days 02:14:29.357000,2025-05-18 14:22:03.272,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:17:06.182000,VER,1,78.214,55.0,3.0,,,25.048,27.096,26.07,0 days 02:16:13.034000,0 days 02:16:40.130000,0 days 02:17:06.200000,226.0,263.0,276.0,286.0,True,HARD,9.0,True,Red Bull Racing,0 days 02:15:47.968000,2025-05-18 14:23:21.883,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:18:24.283000,VER,1,78.101,56.0,3.0,,,24.96,27.054,26.087,0 days 02:17:31.160000,0 days 02:17:58.214000,0 days 02:18:24.301000,225.0,262.0,274.0,287.0,True,HARD,10.0,True,Red Bull Racing,0 days 02:17:06.182000,2025-05-18 14:24:40.097,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:19:42.503000,VER,1,78.22,57.0,3.0,,,24.921,27.129,26.17,0 days 02:18:49.222000,0 days 02:19:16.351000,0 days 02:19:42.521000,226.0,262.0,276.0,287.0,False,HARD,11.0,True,Red Bull Racing,0 days 02:18:24.283000,2025-05-18 14:25:58.198,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:21:00.491000,VER,1,77.988,58.0,3.0,,,24.823,26.986,26.179,0 days 02:20:07.344000,0 days 02:20:34.330000,0 days 02:21:00.509000,229.0,262.0,277.0,289.0,True,HARD,12.0,True,Red Bull Racing,0 days 02:19:42.503000,2025-05-18 14:27:16.418,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:22:18.528000,VER,1,78.037,59.0,3.0,,,24.77,26.965,26.302,0 days 02:21:25.279000,0 days 02:21:52.244000,0 days 02:22:18.546000,227.0,262.0,277.0,291.0,False,HARD,13.0,True,Red Bull Racing,0 days 02:21:00.491000,2025-05-18 14:28:34.406,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:23:36.967000,VER,1,78.439,60.0,3.0,,,25.036,27.197,26.206,0 days 02:22:43.582000,0 days 02:23:10.779000,0 days 02:23:36.985000,223.0,260.0,277.0,290.0,False,HARD,14.0,True,Red Bull Racing,0 days 02:22:18.528000,2025-05-18 14:29:52.443,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:24:55.366000,VER,1,78.399,61.0,3.0,,,24.939,27.107,26.353,0 days 02:24:01.924000,0 days 02:24:29.031000,0 days 02:24:55.384000,226.0,262.0,277.0,290.0,False,HARD,15.0,True,Red Bull Racing,0 days 02:23:36.967000,2025-05-18 14:31:10.882,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:26:13.963000,VER,1,78.597,62.0,3.0,,,24.972,27.214,26.411,0 days 02:25:20.356000,0 days 02:25:47.570000,0 days 02:26:13.981000,225.0,261.0,276.0,289.0,False,HARD,16.0,True,Red Bull Racing,0 days 02:24:55.366000,2025-05-18 14:32:29.281,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 02:27:32.552000,VER,1,78.589,63.0,3.0,,,24.997,27.202,26.39,0 days 02:26:38.978000,0 days 02:27:06.180000,0 days 02:27:32.570000,226.0,262.0,273.0,290.0,False,HARD,17.0,True,Red Bull Racing,0 days 02:26:13.963000,2025-05-18 14:33:47.878,1,1.0,False,,False,True,Emilia Romagna Grand Prix,2025-05-18,7,1.0,25.0
0 days 00:57:36.090000,VER,1,87.02,1.0,1.0,,,,38.394,21.759,,0 days 00:57:14.559000,0 days 00:57:36.213000,170.0,178.0,253.0,258.0,False,HARD,1.0,True,Red Bull Racing,0 days 00:56:08.809000,2025-05-25 13:03:09.195,12,4.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 00:59:22.408000,VER,1,106.318,2.0,1.0,,,34.949,45.145,26.224,0 days 00:58:11.074000,0 days 00:58:56.219000,0 days 00:59:22.443000,83.0,167.0,229.0,254.0,True,HARD,2.0,True,Red Bull Racing,0 days 00:57:36.090000,2025-05-25 13:04:36.476,16,4.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:01:11.223000,VER,1,108.815,3.0,1.0,,,32.11,47.43,29.275,0 days 00:59:54.553000,0 days 01:00:41.983000,0 days 01:01:11.258000,159.0,100.0,226.0,257.0,False,HARD,3.0,True,Red Bull Racing,0 days 00:59:22.408000,2025-05-25 13:06:22.794,6,4.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:02:51.513000,VER,1,100.29,4.0,1.0,,,31.006,47.889,21.395,0 days 01:01:42.264000,0 days 01:02:30.153000,0 days 01:02:51.548000,136.0,170.0,262.0,253.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:01:11.223000,2025-05-25 13:08:11.609,671,4.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:04:12.313000,VER,1,80.8,5.0,1.0,,,21.744,37.485,21.571,0 days 01:03:13.292000,0 days 01:03:50.777000,0 days 01:04:12.348000,177.0,173.0,254.0,262.0,True,HARD,5.0,True,Red Bull Racing,0 days 01:02:51.513000,2025-05-25 13:09:51.899,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:05:32.324000,VER,1,80.011,6.0,1.0,,,21.37,37.325,21.316,0 days 01:04:33.718000,0 days 01:05:11.043000,0 days 01:05:32.359000,182.0,181.0,254.0,265.0,True,HARD,6.0,True,Red Bull Racing,0 days 01:04:12.313000,2025-05-25 13:11:12.699,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:06:51.292000,VER,1,78.968,7.0,1.0,,,21.25,37.105,20.613,0 days 01:05:53.609000,0 days 01:06:30.714000,0 days 01:06:51.327000,184.0,188.0,255.0,258.0,True,HARD,7.0,True,Red Bull Racing,0 days 01:05:32.324000,2025-05-25 13:12:32.710,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:08:09.006000,VER,1,77.714,8.0,1.0,,,20.467,36.796,20.451,0 days 01:07:11.794000,0 days 01:07:48.590000,0 days 01:08:09.041000,195.0,191.0,256.0,263.0,True,HARD,8.0,True,Red Bull Racing,0 days 01:06:51.292000,2025-05-25 13:13:51.678,12,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:09:30.211000,VER,1,81.205,9.0,1.0,,,20.277,39.989,20.939,0 days 01:08:29.318000,0 days 01:09:09.307000,0 days 01:09:30.246000,199.0,179.0,266.0,255.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:08:09.006000,2025-05-25 13:15:09.392,2,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:10:49.380000,VER,1,79.169,10.0,1.0,,,20.44,38.145,20.584,0 days 01:09:50.686000,0 days 01:10:28.831000,0 days 01:10:49.415000,195.0,184.0,266.0,263.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:09:30.211000,2025-05-25 13:16:30.597,2,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:12:06.861000,VER,1,77.481,11.0,1.0,,,20.295,36.676,20.51,0 days 01:11:09.710000,0 days 01:11:46.386000,0 days 01:12:06.896000,200.0,188.0,265.0,276.0,True,HARD,11.0,True,Red Bull Racing,0 days 01:10:49.380000,2025-05-25 13:17:49.766,21,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:13:24.989000,VER,1,78.128,12.0,1.0,,,20.612,37.001,20.515,0 days 01:12:27.508000,0 days 01:13:04.509000,0 days 01:13:25.024000,179.0,188.0,257.0,265.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:12:06.861000,2025-05-25 13:19:07.247,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:14:42.111000,VER,1,77.122,13.0,1.0,,,20.309,36.424,20.389,0 days 01:13:45.333000,0 days 01:14:21.757000,0 days 01:14:42.146000,193.0,191.0,257.0,266.0,True,HARD,13.0,True,Red Bull Racing,0 days 01:13:24.989000,2025-05-25 13:20:25.375,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:15:58.921000,VER,1,76.81,14.0,1.0,,,20.267,36.267,20.276,0 days 01:15:02.413000,0 days 01:15:38.680000,0 days 01:15:58.956000,203.0,184.0,256.0,272.0,True,HARD,14.0,True,Red Bull Racing,0 days 01:14:42.111000,2025-05-25 13:21:42.497,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:17:15.301000,VER,1,76.38,15.0,1.0,,,20.364,35.859,20.157,0 days 01:16:19.320000,0 days 01:16:55.179000,0 days 01:17:15.336000,198.0,193.0,255.0,272.0,True,HARD,15.0,True,Red Bull Racing,0 days 01:15:58.921000,2025-05-25 13:22:59.307,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:18:30.693000,VER,1,75.392,16.0,1.0,,,19.731,35.563,20.098,0 days 01:17:35.067000,0 days 01:18:10.630000,0 days 01:18:30.728000,205.0,193.0,256.0,275.0,True,HARD,16.0,True,Red Bull Racing,0 days 01:17:15.301000,2025-05-25 13:24:15.687,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:19:45.824000,VER,1,75.131,17.0,1.0,,,19.685,35.563,19.883,0 days 01:18:50.413000,0 days 01:19:25.976000,0 days 01:19:45.859000,201.0,194.0,257.0,276.0,True,HARD,17.0,True,Red Bull Racing,0 days 01:18:30.693000,2025-05-25 13:25:31.079,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:21:00.859000,VER,1,75.035,18.0,1.0,,,19.671,35.457,19.907,0 days 01:20:05.530000,0 days 01:20:40.987000,0 days 01:21:00.894000,202.0,196.0,257.0,277.0,True,HARD,18.0,True,Red Bull Racing,0 days 01:19:45.824000,2025-05-25 13:26:46.210,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:22:16.272000,VER,1,75.413,19.0,1.0,,,19.78,35.664,19.969,0 days 01:21:20.674000,0 days 01:21:56.338000,0 days 01:22:16.307000,199.0,196.0,257.0,278.0,False,HARD,19.0,True,Red Bull Racing,0 days 01:21:00.859000,2025-05-25 13:28:01.245,1,3.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:23:31.505000,VER,1,75.233,20.0,1.0,,,19.782,35.584,19.867,0 days 01:22:36.089000,0 days 01:23:11.673000,0 days 01:23:31.540000,202.0,195.0,257.0,278.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:22:16.272000,2025-05-25 13:29:16.658,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:24:46.753000,VER,1,75.248,21.0,1.0,,,19.689,35.577,19.982,0 days 01:23:51.229000,0 days 01:24:26.806000,0 days 01:24:46.788000,206.0,195.0,257.0,277.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:23:31.505000,2025-05-25 13:30:31.891,1,2.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:26:02.044000,VER,1,75.291,22.0,1.0,,,19.708,35.68,19.903,0 days 01:25:06.496000,0 days 01:25:42.176000,0 days 01:26:02.079000,204.0,195.0,257.0,278.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:24:46.753000,2025-05-25 13:31:47.139,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:27:17.298000,VER,1,75.254,23.0,1.0,,,19.733,35.652,19.869,0 days 01:26:21.812000,0 days 01:26:57.464000,0 days 01:27:17.333000,205.0,195.0,258.0,278.0,False,HARD,23.0,True,Red Bull Racing,0 days 01:26:02.044000,2025-05-25 13:33:02.430,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:28:32.479000,VER,1,75.181,24.0,1.0,,,19.692,35.626,19.863,0 days 01:27:37.025000,0 days 01:28:12.651000,0 days 01:28:32.514000,206.0,194.0,258.0,279.0,False,HARD,24.0,True,Red Bull Racing,0 days 01:27:17.298000,2025-05-25 13:34:17.684,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:29:47.654000,VER,1,75.175,25.0,1.0,,,19.654,35.602,19.919,0 days 01:28:52.168000,0 days 01:29:27.770000,0 days 01:29:47.689000,204.0,196.0,259.0,280.0,False,HARD,25.0,True,Red Bull Racing,0 days 01:28:32.479000,2025-05-25 13:35:32.865,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:31:03.942000,VER,1,76.288,26.0,1.0,,,20.045,36.058,20.185,0 days 01:30:07.734000,0 days 01:30:43.792000,0 days 01:31:03.977000,,191.0,257.0,281.0,False,HARD,26.0,True,Red Bull Racing,0 days 01:29:47.654000,2025-05-25 13:36:48.040,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:32:20.265000,VER,1,76.323,27.0,1.0,,,20.056,35.969,20.298,0 days 01:31:24.033000,0 days 01:32:00.002000,0 days 01:32:20.300000,203.0,194.0,264.0,282.0,False,HARD,27.0,True,Red Bull Racing,0 days 01:31:03.942000,2025-05-25 13:38:04.328,1,1.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:33:52.916000,VER,1,92.651,28.0,1.0,,0 days 01:33:29.565000,19.666,35.884,37.101,0 days 01:32:39.966000,0 days 01:33:15.850000,0 days 01:33:52.951000,207.0,193.0,,280.0,False,HARD,28.0,True,Red Bull Racing,0 days 01:32:20.265000,2025-05-25 13:39:20.651,1,4.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:35:11.487000,VER,1,78.571,29.0,2.0,0 days 01:33:53.706000,,22.4,36.001,20.17,0 days 01:34:15.351000,0 days 01:34:51.352000,0 days 01:35:11.522000,196.0,194.0,257.0,274.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:33:52.916000,2025-05-25 13:40:53.302,1,4.0,False,,False,False,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:36:26.561000,VER,1,75.074,30.0,2.0,,,19.719,35.517,19.838,0 days 01:35:31.241000,0 days 01:36:06.758000,0 days 01:36:26.596000,201.0,193.0,258.0,280.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:35:11.487000,2025-05-25 13:42:11.873,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:37:41.694000,VER,1,75.133,31.0,2.0,,,19.737,35.377,20.019,0 days 01:36:46.333000,0 days 01:37:21.710000,0 days 01:37:41.729000,202.0,194.0,259.0,281.0,False,MEDIUM,3.0,True,Red Bull Racing,0 days 01:36:26.561000,2025-05-25 13:43:26.947,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:38:57.118000,VER,1,75.424,32.0,2.0,,,19.687,35.603,20.134,0 days 01:38:01.416000,0 days 01:38:37.019000,0 days 01:38:57.153000,201.0,193.0,268.0,284.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:37:41.694000,2025-05-25 13:44:42.080,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:40:13.331000,VER,1,76.213,33.0,2.0,,,20.137,35.965,20.111,0 days 01:39:17.290000,0 days 01:39:53.255000,0 days 01:40:13.366000,188.0,194.0,260.0,282.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:38:57.118000,2025-05-25 13:45:57.504,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:41:29.131000,VER,1,75.8,34.0,2.0,,,19.875,35.765,20.16,0 days 01:40:33.241000,0 days 01:41:09.006000,0 days 01:41:29.166000,199.0,193.0,265.0,280.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:40:13.331000,2025-05-25 13:47:13.717,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:42:44.461000,VER,1,75.33,35.0,2.0,,,19.747,35.817,19.766,0 days 01:41:48.913000,0 days 01:42:24.730000,0 days 01:42:44.496000,195.0,195.0,259.0,278.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:41:29.131000,2025-05-25 13:48:29.517,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:43:59.437000,VER,1,74.976,36.0,2.0,,,19.598,35.487,19.891,0 days 01:43:04.094000,0 days 01:43:39.581000,0 days 01:43:59.472000,202.0,195.0,258.0,277.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 01:42:44.461000,2025-05-25 13:49:44.847,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:45:14.462000,VER,1,75.025,37.0,2.0,,,19.696,35.48,19.849,0 days 01:44:19.168000,0 days 01:44:54.648000,0 days 01:45:14.497000,204.0,197.0,258.0,279.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:43:59.437000,2025-05-25 13:50:59.823,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:46:29.139000,VER,1,74.677,38.0,2.0,,,19.623,35.174,19.88,0 days 01:45:34.120000,0 days 01:46:09.294000,0 days 01:46:29.174000,,198.0,258.0,277.0,True,MEDIUM,10.0,True,Red Bull Racing,0 days 01:45:14.462000,2025-05-25 13:52:14.848,12,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:47:43.924000,VER,1,74.785,39.0,2.0,,,19.649,35.315,19.821,0 days 01:46:48.823000,0 days 01:47:24.138000,0 days 01:47:43.959000,,196.0,257.0,278.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:46:29.139000,2025-05-25 13:53:29.525,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:48:58.345000,VER,1,74.421,40.0,2.0,,,19.394,35.181,19.846,0 days 01:48:03.353000,0 days 01:48:38.534000,0 days 01:48:58.380000,206.0,199.0,258.0,278.0,True,MEDIUM,12.0,True,Red Bull Racing,0 days 01:47:43.924000,2025-05-25 13:54:44.310,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:50:12.735000,VER,1,74.39,41.0,2.0,,,19.417,35.304,19.669,0 days 01:49:17.797000,0 days 01:49:53.101000,0 days 01:50:12.770000,208.0,197.0,259.0,278.0,True,MEDIUM,13.0,True,Red Bull Racing,0 days 01:48:58.345000,2025-05-25 13:55:58.731,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
0 days 01:51:27.191000,VER,1,74.456,42.0,2.0,,,19.417,35.224,19.815,,0 days 01:51:07.411000,0 days 01:51:27.226000,202.0,199.0,258.0,278.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:50:12.735000,2025-05-25 13:57:13.121,1,4.0,False,,False,True,Monaco Grand Prix,2025-05-25,8,4.0,12.0
